CODI_CAPA,NOM_CAPA_CAT,NOM_CAPA_CAST,NOM_CAPA_ANG,COORD_X,COORD_Y,EQUIPAMENT,TELEFON,ADRECA
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431537.792,4584426.085,Baroke. Bar-Cerveceria musical,932460350,Mallorca 492
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431540.635,4581557.641,Bar Musical Hook,933199341,Ample 35
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431554.47,4581969.835,Bar musical Arena Bar,933199440,Carassa 4
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431559.945,4582059.03,Bar Musical Princesa 23,933190472,C Princesa 23
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431563.246,4585197.07,Macondo Bar,null,C Conca 21
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431565.384,4581494.563,El Rabipelao,null,C Merce 26
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431581.933,4581606.163,Tekere Jazz,null,C Ample 54
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431584.439,4581467.297,Bar musical Nubaa,null,Pg Colom 11
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431585.495,4581916.156,Bar Musical Brigadun,933100883,Brosoli 4
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431591.448,4582438.918,Bar Musical Pony Cafe,933106126,C Portal Nou 23
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431595.845,4581936.698,Bar Musical El Nus,933195355,C Brosoli 6
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431604.438,4581572.361,Cocteleria Maria Mulata,932955584,C Merce 27
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431605.969,4582225.382,Casa Paco,935073779,C Allada-Vermell 10
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431610.492,4586200.485,Bar musical La Torre Rosa,933408854,C Pinar del Rio 54
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431613.652,4586208.718,Bar musical La Torre Rosa,933408854,C Francesc Tarrega 22
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431621.604,4582210.503,Pub angles The Black Horse,932683338,Allada-Vermell 16
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431623.893,4581813.463,Bar Musical Astin Club,933010090,Abaixadors 9
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431627.353,4582159.044,Bass Bar,null,Assaonadors 0025
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431661.916,4581982.891,Bar musical Espai Barroc,933100673,C Montcada 20
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431663.054,4585573.729,Bar musical Isla Dencanta,null,C Capella 15
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431688.977,4581805.864,Bar musical Barcota,null,Canvis Nous 14
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431731.649,4582244.962,Restaurant El Foro-Club Galaxy,933101020,Princesa 53
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431736.842,4582343.918,Restaurant Pizzeria Gente de Pasta,932687017,Pg Picasso 10
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431744.694,4582185.485,Bar Musical Club Mix,933194696,Comerc 21
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431744.888,4581977.971,Bar musical Miramelindo,933195376,Pg Born 15
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431751.235,4581990.741,Bar musical Berimbau,933195378,Pg Born 17
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431751.78,4581633.188,Sala Monasterio,609780405,Pg Isabel II 4
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431755.426,4581881.356,Local.Bar,933191357,Ases 7
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431760.97,4582010.383,Bar musical Plastic Cafe,933102596,Pg Born 19
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431760.97,4582010.383,Cocteleria El Copetin,933194496,Pg Born 0019
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431774.806,4581928.08,Bar musical El Granuja,933107640,C Vidrieria 9
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431777.236,4581151.059,Restaurante Mondo Club,932213911,Moll Espanya 1
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431797.2,4581915.48,Bar musical Al Mudanzas,933191137,C Vidrieria 15
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431816.127,4581960.535,Bar Pas del Born,933195073,C Calders 8
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431817.549,4582262.007,Bar Musical The Glass Bar,932691384,Pg Picasso 20
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431821.146,4582019.386,Bar musical Ribborn,933107148,Antic de Sant Joan 3
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431821.894,4581984.694,Bar musical Barroc,932684623,Rec 67
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431836.907,4582199.572,Bar Flow,933100667,Fusina 6
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431837.384,4582036.095,Bar Cafe del Born Nou,932683272,Pl Comercial 10
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431954.009,4582021.509,Restaurant Little Italy *Av Marques de L'Argentera,932687633,Av Marques de l'Argentera 19
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431969.021,4582102.662,Restaurant Suborn,933101110,C Ribera 18
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',431988.732,4582074.552,Restaurant Dionisos *Marques d'Argentera-Dio Bar,932682472,Av Marques de l'Argentera 27
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432018.673,4581555.758,Bar Le Kasbah,687784599,Pl Pau Vila 1
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432020.187,4587049.192,Bar musical La Torreta,933110209,Rbla Fabra i Puig 98
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432020.187,4587049.192,Bar musical Porque no?,933469426,Rbla Fabra i Puig 98
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432058.532,4584590.156,Umma Gumma,932458033,C Arago 595
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432169.253,4585496.676,Bar musical O'Clock,934086678,Av Meridiana 228
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432180.408,4581415.841,Cerveseria The Fastnet Irish Pub,932953005,Pg Joan Borbo C Barcelona 0022
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432240.088,4580912.731,Restaurant Red Lounge,932213093,Pg Joan Borbo C Barcelona 78
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432260.691,4581136.62,Bar Musical Suite Royale,932880012,Pg Joan Borbo C Barcelona 54
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432298.851,4586233.788,Bar musical Wawanco,933511256,Oliva 41
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432326.92,4583594.374,Spirit,933004305,Sancho de Avila 49
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432354.187,4580824.463,Xiringuito Splashh,null,Ptja Barceloneta 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432412.488,4583367.432,Bar Musical Rock Sound,933175411,C Almogavers 116
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432443.501,4581228.793,Bar Restaurant Daguiri,932215109,C Grau i Torras 59
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432466.667,4583327.377,Pepe Bar,933003137,C Pamplona 91
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432473.003,4583429.847,Razzmatazz,933208200,C Almogavers 122
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432489.109,4583336.205,Bar musical Ceferino,933099593,Pamplona 88
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432489.126,4583336.189,Razzmatazz,933208200,C Pamplona 88
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432564.719,4587880.231,Bar musical Marley,null,C Joan Torras 25
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432621.959,4583288.261,Discoteca Q-Tres,null,C Pere IV 62
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432755.312,4583566.792,Bar musical Como tu,null,Pere IV 101
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432824.671,4581841.005,Bar Restaurant Japones Shoko,932259200,Pg Maritim Barceloneta 36
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432824.671,4581841.005,Bar musical Fritz Mar,932217765,Pg Maritim Barceloneta 34
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432824.671,4581841.005,Restaurant Carpe Diem Lounge Club - CDLC,932240470,Pg Maritim Barceloneta 32
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',432827.161,4583552.846,Bar musical Jolie Cosmonaute,649864408,C Badajoz 92
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433045.702,4583521.313,Bar Musical Cruce de Caminos,933000352,Ciutat de Granada 52
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Bar musical Cyan *Port Olimpic,null,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Bar musical Mar i Cel *Port Olimpic,932211265,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Bar musical Salsa *Port Olimpic,932210879,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Cafe & Cafe *Port Olimpic,null,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,El Divino *Port Olimpic,null,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Hot Music *Port Olimpic,932210048,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Joker *Port Olimpic,null,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,La Mar Salada *Port Olimpic,null,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Olimpic Cocktail *Port Olimpic,null,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Oxogum Brasil *Port Olimpic,null,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433133.613,4582358.873,Zich *Port Olimpic,932211177,Port Olimpic 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433267.153,4582234.081,Celebrity *Port Olimpic,932211177,Moll Mestral 4*5
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433267.153,4582234.081,El 1o  *Port Olimpic,null,Moll Mestral 1
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',433412.422,4583405.624,Bar Allright,null,C Doctor Trueta 192
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',434254.643,4583535.598,Xiringuito Mochima Bar *Mar Bella,679888836,Ptja Mar Bella 100*LP
C009,Bars i pubs musicals,Bares y pubs musicales,Music bars and 'pubs',434495.789,4583894.123,Xiringuito Mochima Bar *Nova Mar Bella,679888836,Ptja Nova Mar Bella 100*LP
C010,Cocteleries,Coctelerias,Cocktail bars,400029.92,4500083.391,Cocteleria Stinger,932177187,Corsega 0338
C010,Cocteleries,Coctelerias,Cocktail bars,426650.466,4586589.597,Gran Hotel La Florida Barcelona-Bar Miramar,932593000,Ctra Vallvidrera Tibidabo 83*93
C010,Cocteleries,Coctelerias,Cocktail bars,427039.55,4582133.267,Cocteleria Scotch Corner,933393009,C Sabino Arana 6
C010,Cocteleries,Coctelerias,Cocktail bars,427504.589,4585537.324,Bar musical Merbeye,934179279,Pl Doctor Andreu 1
C010,Cocteleries,Coctelerias,Cocktail bars,427973.413,4584000.891,Cocteleria Pablo,932117843,C Camp 17*21
C010,Cocteleries,Coctelerias,Cocktail bars,428036.94,4581077.031,Cocteleria Sa Cava,933323350,C Riego 15
C010,Cocteleries,Coctelerias,Cocktail bars,428053.174,4583902.47,Bar musical Abanico,932127752,Camp 3
C010,Cocteleries,Coctelerias,Cocktail bars,428341.843,4582712.047,Hotel Melia Barcelona-Cocteleria Drinking in the Rain,934106060,Av Sarria 50
C010,Cocteleries,Coctelerias,Cocktail bars,428354.443,4583758.207,Bar musical Cafe Noir,934146951,C Plato 15
C010,Cocteleries,Coctelerias,Cocktail bars,428384.974,4582948.688,Bar musical Zanzibar,932098992,C Mestre Nicolau 4
C010,Cocteleries,Coctelerias,Cocktail bars,428486.749,4582445.184,Somnis Cocktail Lounge,933211079,C Calabria 292
C010,Cocteleries,Coctelerias,Cocktail bars,428507,4583256.321,Bar Musical Basma,null,C Amigo 47
C010,Cocteleries,Coctelerias,Cocktail bars,428650.119,4583285.459,Cocteleria Gimlet,932015306,C Santalo 46
C010,Cocteleries,Coctelerias,Cocktail bars,428672.243,4582917.794,Ura Restaurant & Lounge,934194924,Av Diagonal 477
C010,Cocteleries,Coctelerias,Cocktail bars,428733.892,4580289.357,Restaurant Bodeguita del Poble *Poble Espanyol,934246110,Av Francesc Ferrer Guardia 25
C010,Cocteleries,Coctelerias,Cocktail bars,428733.892,4580289.357,Xampanyeria Cava del Poble *Poble Espanyol,933254992,Av Francesc Ferrer Guardia 13*27
C010,Cocteleries,Coctelerias,Cocktail bars,428761.89,4584282.566,Cocteleria Kicker,932374078,Septimania 0040
C010,Cocteleries,Coctelerias,Cocktail bars,428912.494,4582979.688,Bar Restaurant Cafe San Telmo,934391709,C Buenos Aires 60
C010,Cocteleries,Coctelerias,Cocktail bars,428918.7,4583200.966,Cocteleria Ars Lounge,934145791,Trav Gracia 40
C010,Cocteleries,Coctelerias,Cocktail bars,429080.73,4582373.627,Sante Cafe,933237832,Comte d'Urgell 171
C010,Cocteleries,Coctelerias,Cocktail bars,429107.903,4582796.649,Cocteleria Sucu Sucu,null,C Paris 150
C010,Cocteleries,Coctelerias,Cocktail bars,429235.345,4583213.852,Restaurant Cocteleria Valuart,931183182,C Tuset 3
C010,Cocteleries,Coctelerias,Cocktail bars,429292.199,4583959.622,Bar Restaurant La Victoria,932370757,C Gran de Gracia 160
C010,Cocteleries,Coctelerias,Cocktail bars,429322.437,4582900.877,Bar musical Cocteleria Selmos,934108210,Aribau 153
C010,Cocteleries,Coctelerias,Cocktail bars,429367.974,4582849.799,Cocteleria Harry's,934303423,Aribau 143
C010,Cocteleries,Coctelerias,Cocktail bars,429391.531,4580680.809,Hotel Fira Palace-Cocteleria Scluples,934262223,Av Rius i Taulet 1
C010,Cocteleries,Coctelerias,Cocktail bars,429408.753,4581998.199,Discoteca Antilla BCN Latin Club,934512151,Arago 141*143
C010,Cocteleries,Coctelerias,Cocktail bars,429420.922,4582571.636,Bar musical Aloha,934517962,C Provenca 159
C010,Cocteleries,Coctelerias,Cocktail bars,429434.193,4582740.96,Cocteleria Zsa Zsa,null,Rossello 156
C010,Cocteleries,Coctelerias,Cocktail bars,429438.609,4583823.916,Cocteleria Rustico,932374353,C Ros de Olano 4*LB
C010,Cocteleries,Coctelerias,Cocktail bars,429461.949,4583647.929,Cocteleria Jugolandia,932188082,Trav Gracia 0114
C010,Cocteleries,Coctelerias,Cocktail bars,429461.949,4583647.929,Jugolandia,932188082,Trav Gracia 114
C010,Cocteleries,Coctelerias,Cocktail bars,429477.667,4583572.807,Agua de Coco,null,C Vic 7
C010,Cocteleries,Coctelerias,Cocktail bars,429528.79,4583433.371,Restaurant Cocteleria La Fondue de Gracia,932371326,C Doctor Rizal 16
C010,Cocteleries,Coctelerias,Cocktail bars,429568.307,4582842.004,Cocteleria Hemingway,933233325,C Enric Granados 91
C010,Cocteleries,Coctelerias,Cocktail bars,429587.764,4583388.058,Bar Musical Rush Up,null,C Seneca 12
C010,Cocteleries,Coctelerias,Cocktail bars,429588.521,4582247.732,Cocteleria Jordy's,934518823,C Casanova 91
C010,Cocteleries,Coctelerias,Cocktail bars,429594.381,4580955.228,Cocteleria 41o,null,Av Paral.lel 164
C010,Cocteleries,Coctelerias,Cocktail bars,429595.635,4581695.479,Bar Musical Gaya,934548245,C Comte Borrell 122
C010,Cocteleries,Coctelerias,Cocktail bars,429597.138,4584009.964,Cocteleria Dos Rombos,936764237,C Torrent de l'Olla 134
C010,Cocteleries,Coctelerias,Cocktail bars,429605.686,4583981.315,Bar Musical Saint Germain,932180413,C Torrent de l'Olla 113
C010,Cocteleries,Coctelerias,Cocktail bars,429605.766,4582450.422,Cocteleria La Martinera,934516753,C Muntaner 102
C010,Cocteleries,Coctelerias,Cocktail bars,429613.505,4583930.316,Bar musical Camaleon,null,C Planeta 39
C010,Cocteleries,Coctelerias,Cocktail bars,429623.368,4583875.159,Bar musical Mirasol,932380113,Pl Sol 3
C010,Cocteleries,Coctelerias,Cocktail bars,429626.312,4583904.711,Bar musical Woody,932373824,Pl Sol 7
C010,Cocteleries,Coctelerias,Cocktail bars,429648.128,4582046.085,Cocteleria i restaurant Sazzerak,934511138,C Consell de Cent 211
C010,Cocteleries,Coctelerias,Cocktail bars,429654.007,4582561.558,Ideal Cocktail's Bar,934531028,C Aribau 89
C010,Cocteleries,Coctelerias,Cocktail bars,429680.853,4582608.889,Cocteleria Cooler,null,C Mallorca 196
C010,Cocteleries,Coctelerias,Cocktail bars,429691.81,4582089.083,Bar Shadow Lounge,934524712,C Consell de Cent 223
C010,Cocteleries,Coctelerias,Cocktail bars,429692.679,4582553.093,Que Te Va Que Voy,null,C Aribau 86
C010,Cocteleries,Coctelerias,Cocktail bars,429710.623,4584099.687,Bar Bambu Lounge,933686883,C Vallfogona 23
C010,Cocteleries,Coctelerias,Cocktail bars,429776.826,4583650.903,Le Journal,932180413,C Francisco Giner 36
C010,Cocteleries,Coctelerias,Cocktail bars,429791.792,4582187.053,Cocteleria Dacksy,932512925,C Consell de Cent 247
C010,Cocteleries,Coctelerias,Cocktail bars,429827.965,4582912.214,Restaurant  Cocteleria Belvedere,932159088,Ptge Mercader 3
C010,Cocteleries,Coctelerias,Cocktail bars,429861.691,4582379.765,Hotel Cram-Cocteleria Mareva,932167700,C Aribau 54
C010,Cocteleries,Coctelerias,Cocktail bars,429931.361,4582543.796,Restaurant Primario,934516115,Pl Doctor Letamendi 27
